"Notes","Occurrence State","Occurrence State Code","UCD - ICD Chapter","UCD - ICD Chapter Code","MMWR Week","MMWR Week Code",Deaths,Population,Crude Rate
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2019 Week 05 ending February 02, 2019","2019/05",20,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2019 Week 08 ending February 23, 2019","2019/08",16,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2019 Week 09 ending March 02, 2019","2019/09",13,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2019 Week 10 ending March 09, 2019","2019/10",12,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2019 Week 11 ending March 16, 2019","2019/11",15,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2019 Week 12 ending March 23, 2019","2019/12",15,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2019 Week 13 ending March 30, 2019","2019/13",13,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2019 Week 14 ending April 06, 2019","2019/14",13,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2019 Week 16 ending April 20, 2019","2019/16",12,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2019 Week 18 ending May 04, 2019","2019/18",13,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2019 Week 19 ending May 11, 2019","2019/19",11,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2019 Week 20 ending May 18, 2019","2019/20",12,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2019 Week 22 ending June 01, 2019","2019/22",12,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2019 Week 23 ending June 08, 2019","2019/23",13,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2019 Week 25 ending June 22, 2019","2019/25",10,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2019 Week 26 ending June 29, 2019","2019/26",11,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2019 Week 27 ending July 06, 2019","2019/27",11,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2019 Week 28 ending July 13, 2019","2019/28",16,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2019 Week 29 ending July 20, 2019","2019/29",14,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2019 Week 33 ending August 17, 2019","2019/33",10,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2019 Week 34 ending August 24, 2019","2019/34",11,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2019 Week 37 ending September 14, 2019","2019/37",10,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2019 Week 38 ending September 21, 2019","2019/38",16,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2019 Week 39 ending September 28, 2019","2019/39",11,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2019 Week 40 ending October 05, 2019","2019/40",18,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2019 Week 41 ending October 12, 2019","2019/41",11,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2019 Week 42 ending October 19, 2019","2019/42",10,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2019 Week 43 ending October 26, 2019","2019/43",15,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2019 Week 44 ending November 02, 2019","2019/44",13,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2019 Week 45 ending November 09, 2019","2019/45",18,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2019 Week 46 ending November 16, 2019","2019/46",23,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2019 Week 47 ending November 23, 2019","2019/47",13,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2019 Week 48 ending November 30, 2019","2019/48",12,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2019 Week 49 ending December 07, 2019","2019/49",12,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2019 Week 50 ending December 14, 2019","2019/50",11,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2019 Week 51 ending December 21, 2019","2019/51",10,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2020 Week 02 ending January 11, 2020","2020/02",13,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2020 Week 03 ending January 18, 2020","2020/03",15,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2020 Week 05 ending February 01, 2020","2020/05",20,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2020 Week 06 ending February 08, 2020","2020/06",15,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2020 Week 08 ending February 22, 2020","2020/08",15,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2020 Week 09 ending February 29, 2020","2020/09",21,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2020 Week 10 ending March 07, 2020","2020/10",14,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2020 Week 11 ending March 14, 2020","2020/11",13,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2020 Week 12 ending March 21, 2020","2020/12",14,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2020 Week 13 ending March 28, 2020","2020/13",21,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2020 Week 14 ending April 04, 2020","2020/14",12,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2020 Week 15 ending April 11, 2020","2020/15",20,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2020 Week 16 ending April 18, 2020","2020/16",16,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2020 Week 17 ending April 25, 2020","2020/17",16,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2020 Week 18 ending May 02, 2020","2020/18",18,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2020 Week 19 ending May 09, 2020","2020/19",17,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2020 Week 20 ending May 16, 2020","2020/20",15,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2020 Week 21 ending May 23, 2020","2020/21",10,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2020 Week 22 ending May 30, 2020","2020/22",12,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2020 Week 23 ending June 06, 2020","2020/23",11,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2020 Week 24 ending June 13, 2020","2020/24",14,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2020 Week 25 ending June 20, 2020","2020/25",23,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2020 Week 26 ending June 27, 2020","2020/26",11,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2020 Week 27 ending July 04, 2020","2020/27",16,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2020 Week 28 ending July 11, 2020","2020/28",10,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2020 Week 29 ending July 18, 2020","2020/29",14,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2020 Week 31 ending August 01, 2020","2020/31",11,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2020 Week 32 ending August 08, 2020","2020/32",11,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2020 Week 33 ending August 15, 2020","2020/33",12,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2020 Week 35 ending August 29, 2020","2020/35",12,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2020 Week 37 ending September 12, 2020","2020/37",17,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2020 Week 38 ending September 19, 2020","2020/38",15,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2020 Week 39 ending September 26, 2020","2020/39",23,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2020 Week 41 ending October 10, 2020","2020/41",16,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2020 Week 42 ending October 17, 2020","2020/42",16,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2020 Week 43 ending October 24, 2020","2020/43",11,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2020 Week 45 ending November 07, 2020","2020/45",17,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2020 Week 47 ending November 21, 2020","2020/47",13,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2020 Week 48 ending November 28, 2020","2020/48",10,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2020 Week 49 ending December 05, 2020","2020/49",12,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2020 Week 50 ending December 12, 2020","2020/50",14,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2020 Week 52 ending December 26, 2020","2020/52",14,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2020 Week 53 ending January 02, 2021","2020/53",15,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2021 Week 01 ending January 09, 2021","2021/01",13,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2021 Week 02 ending January 16, 2021","2021/02",15,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2021 Week 03 ending January 23, 2021","2021/03",19,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2021 Week 04 ending January 30, 2021","2021/04",12,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2021 Week 05 ending February 06, 2021","2021/05",16,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2021 Week 06 ending February 13, 2021","2021/06",15,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2021 Week 07 ending February 20, 2021","2021/07",11,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2021 Week 09 ending March 06, 2021","2021/09",11,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2021 Week 10 ending March 13, 2021","2021/10",13,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2021 Week 11 ending March 20, 2021","2021/11",11,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2021 Week 12 ending March 27, 2021","2021/12",11,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2021 Week 13 ending April 03, 2021","2021/13",12,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2021 Week 14 ending April 10, 2021","2021/14",26,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2021 Week 15 ending April 17, 2021","2021/15",14,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2021 Week 16 ending April 24, 2021","2021/16",16,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2021 Week 18 ending May 08, 2021","2021/18",12,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2021 Week 19 ending May 15, 2021","2021/19",14,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2021 Week 20 ending May 22, 2021","2021/20",13,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2021 Week 21 ending May 29, 2021","2021/21",20,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2021 Week 22 ending June 05, 2021","2021/22",11,Not Applicable,Not Applicable
,"Arkansas","05","Diseases of the genitourinary system","N00-N98","2021 Week 23 ending June 12, 2021","2021/23",23,Not Applicable,Not Applicable
